503|15:52:01|27/4/2015|39.4
504|15:53:01|27/4/2015|39.4
505|15:54:01|27/4/2015|39.4
506|15:55:01|27/4/2015|39.4
507|15:56:01|27/4/2015|39.4
508|15:57:01|27/4/2015|39.4
509|15:58:01|27/4/2015|39.4
510|15:59:01|27/4/2015|39.4
511|16:00:01|27/4/2015|39.4
512|16:01:01|27/4/2015|39.4
513|16:02:01|27/4/2015|39.4
514|16:03:01|27/4/2015|39.4
515|16:04:01|27/4/2015|39.4
516|16:05:01|27/4/2015|39.3
517|16:06:01|27/4/2015|39.3
518|16:07:01|27/4/2015|39.3
519|16:08:01|27/4/2015|39.3
520|16:09:01|27/4/2015|39.3
521|16:10:01|27/4/2015|39.3
522|16:11:01|27/4/2015|39.3
523|16:12:01|27/4/2015|39.3
524|16:13:01|27/4/2015|39.3
525|16:14:01|27/4/2015|39.3
526|16:15:01|27/4/2015|39.3
527|16:16:01|27/4/2015|39.3
528|16:17:01|27/4/2015|39.2
529|16:18:01|27/4/2015|39.2
530|16:19:01|27/4/2015|39.2
531|16:20:01|27/4/2015|39.2
532|16:21:01|27/4/2015|39.2
533|16:22:01|27/4/2015|39.2
534|16:23:01|27/4/2015|39.2
535|16:24:01|27/4/2015|39.2
536|16:25:01|27/4/2015|39.2
537|16:26:01|27/4/2015|39.2
538|16:27:01|27/4/2015|39.2
539|16:28:01|27/4/2015|39.2
540|16:29:01|27/4/2015|39.2
541|16:30:01|27/4/2015|39.2
542|16:31:01|27/4/2015|39.1
543|16:32:01|27/4/2015|39.1
544|16:33:01|27/4/2015|39.1
545|16:34:01|27/4/2015|39.1
546|16:35:01|27/4/2015|39.1
547|16:36:01|27/4/2015|39.1
548|16:37:01|27/4/2015|39.1
549|16:38:01|27/4/2015|39.1
550|16:39:01|27/4/2015|39.1
551|16:40:01|27/4/2015|39.1
552|16:41:01|27/4/2015|39.1
553|16:42:01|27/4/2015|39.1
554|16:43:01|27/4/2015|39.1
555|16:44:01|27/4/2015|39
556|16:45:01|27/4/2015|39
557|16:46:01|27/4/2015|39
558|16:47:01|27/4/2015|39
559|16:48:01|27/4/2015|39
560|16:49:01|27/4/2015|38.9
561|16:50:01|27/4/2015|38.9
562|16:51:01|27/4/2015|38.9
563|16:52:01|27/4/2015|38.9
564|16:53:01|27/4/2015|38.9
565|16:54:01|27/4/2015|38.9
566|16:55:01|27/4/2015|38.9
567|16:56:01|27/4/2015|38.9
568|16:57:01|27/4/2015|38.8
